pcode,name,category,LawModifiedDate,LawEffectiveDate,discarded
H0150032,學校法人及其所屬私立學校教職員退休撫卹離職資遣條例,"行政,教育部,私立學校目",20230609,,
H0150033,財團法人中華民國私立學校教職員退休撫卹離職資遣儲金管理委員會組織及管理辦法,"行政,教育部,人事目",20220602,,
H0150034,學校法人及其所屬私立學校教職員退休撫卹離職資遣儲金監理會設置辦法,"行政,教育部,私立學校目",20130523,,
H0150035,學校法人及其所屬私立學校教職員退休撫卹離職資遣儲金與原私立學校教職員工退休撫卹基金收支管理運用辦法,"行政,教育部,私立學校目",20161014,,
H0150036,學校法人及其所屬私立學校教職員退休撫卹離職資遣條例施行細則,"行政,教育部,私立學校目",20231110,,
H0150037,公立學校退休教職員一次退休金及養老給付優惠存款辦法,"廢止法規,教育部",20110201,,true
H0150038,公立學校退休教職員一次退休金及養老給付優惠存款辦法,"廢止法規,教育部",20191230,,true
H0150039,高級中等以下學校及各該主管機關專業輔導人員設置辦法,"行政,教育部,國民及學前教育目",20231013,,
H0150040,學校法人及其所屬私立學校教職員退休撫卹離職資遣儲金自主投資及退休金與資遣給與分期請領實施辦法,"行政,教育部,私立學校目",20191101,,
H0150041,不適任教育人員之通報資訊蒐集及查詢處理利用辦法,"行政,教育部,人事目",20200628,,
H0150042,教育人員留職停薪辦法,"行政,教育部,人事目",20210818,,
H0150043,教育部及所屬機關（構）學校公務人員交代條例施行細則,"行政,教育部,人事目",20130828,,
H0150044,專科以上學校兼任教師聘任辦法,"行政,教育部,人事目",20230509,,
H0150045,教師因公涉訟輔助辦法,"行政,教育部,人事目",20200628,,
H0150046,教師待遇條例,"行政,教育部,人事目",20150610,,
H0150047,教師待遇條例施行細則,"行政,教育部,人事目",20160218,,
H0150048,教師職前年資採計提敘辦法,"行政,教育部,人事目",20171106,,
H0150049,公立學校教職員退休資遣撫卹條例,"行政,教育部,人事目",20230111,,
H0150050,公立學校教師獎金發給辦法,"行政,教育部,人事目",20200429,,
H0150051,公立學校教職員退休資遣撫卹條例施行細則,"行政,教育部,人事目",20231020,,
H0150052,公立專科以上學校校長教授副教授延長服務辦法,"行政,教育部,人事目",20180515,,
H0150053,公立學校教職員定期退撫給與查驗及發放辦法,"行政,教育部,人事目",20231016,,
H0150054,公立學校退休教職員一次退休金及養老給付優惠存款辦法,"行政,教育部,人事目",20180629,,
H0150055,偏遠地區學校合聘教師及巡迴教師聘任辦法,"行政,教育部,國民及學前教育目",20180827,,
H0150056,公立學校教職員個人專戶制退休資遣撫卹條例,"行政,教育部,人事目",20230111,,
H0150057,國立各級學校兼任行政職務教師兼職處理辦法,"行政,教育部,人事目",20230202,,
H0150058,公立學校教職員個人專戶制退休資遣撫卹條例施行細則,"行政,教育部,人事目",20230720,,
H0160001,行政院國家科學委員會組織條例,"廢止法規,科技部",20150610,,true
H0160002,行政院國家科學委員會科學技術資料中心暫行組織規程,"廢止法規,行政院國家科學委員會",20050302,,true
H0160003,行政院國家科學委員會精密儀器發展中心暫行組織規程,"廢止法規,行政院國家科學委員會",20050302,,true
H0160004,科學園區設置管理條例,"行政,國家科學及技術委員會,園區目",20180606,,
H0160005,科學園區設置管理條例施行細則,"行政,國家科學及技術委員會,園區目",20231220,,
H0160006,科學工業園區管理局組織條例,"廢止法規,科技部",20150610,,true
H0160007,科學園區貿易業務管理辦法,"行政,國家科學及技術委員會,園區目",20181031,,
H0160008,科學工業園區土地租賃及建築物租售管理辦法,"廢止法規,行政院國家科學委員會",20010412,,true
H0160009,行政院國家科學委員會聘用人員遴聘規則,"廢止法規,科技部",20141001,,true
H0160010,行政院國家科學技術發展基金收支保管及運用辦法,"行政,國家科學及技術委員會,科學技術目",20221026,,
H0160011,科學園區管理局作業基金收支保管及運用辦法,"行政,國家科學及技術委員會,園區目",20221018,,
H0160012,科學工業園區管理局儲運服務中心設置辦法,"廢止法規,行政院國家科學委員會",20041224,,true
H0160013,科技部新竹科學園區管理局消防隊設置辦法,"廢止法規,科技部",20200130,,true
H0160014,國家科學及技術委員會新竹科學園區管理局清潔隊設置辦法,"行政,國家科學及技術委員會,園區目",20221104,,
H0160015,科學工業園區管理局員工診所設置辦法,"廢止法規,行政院國家科學委員會",20041224,,true
H0160016,科學工業園區管理局供應中心設置辦法,"廢止法規,科技部",20150817,,true
H0160017,科學園區廠房及其有關建築物徵購辦法,"行政,國家科學及技術委員會,園區目",20181123,,
H0160018,科學工業園區科學工業研究發展人才培訓及建教合作獎勵暨輔導辦法,"廢止法規,行政院國家科學委員會",20041224,,true
H0160019,科學園區保稅業務管理辦法,"行政,國家科學及技術委員會,園區目",20200604,,
H0160020,科學園區污水處理及污水下水道使用管理辦法,"行政,國家科學及技術委員會,園區目",20221214,,
H0160021,行政院國家科學委員會精密儀器發展中心儀器研製成果推廣準則,"廢止法規,行政院國家科學委員會",20010528,,true
H0160022,科學工業園區科學技術及科學技術人員認定標準,"廢止法規,行政院國家科學委員會",20030123,,true
H0160023,科學工業園區管理局辦事細則,"廢止法規,行政院國家科學委員會",20140301,,true
H0160024,科學工業園區園區事業投資案撤銷辦法,"廢止法規,行政院國家科學委員會",20031023,,true
H0160025,科學工業園區園區事業聘僱外國專門性技術性工作人員許可及管理辦法,"廢止法規,行政院國家科學委員會",20040629,,true
H0160026,行政院國家科學委員會主管財團法人設立許可及監督準則,"廢止法規,行政院國家科學委員會",20030303,,true
H0160027,行政院國家科學委員會會議規則,"廢止法規,行政院國家科學委員會",20140301,,true
H0160028,科學技術基本法,"行政,國家科學及技術委員會,科學技術目",20170614,,
H0160029,臺南科學工業園區開發籌備處暫行組織規程,"廢止法規,行政院國家科學委員會",20030321,,true
H0160030,臺南科學工業園區污水處理及污水下水道使用管理辦法,"廢止法規,行政院國家科學委員會",20030625,,true
H0160031,行政院國家科學委員會法規委員會組織規程,"廢止法規,行政院國家科學委員會",20140301,,true
H0160032,科學園區管理費收取辦法,"行政,國家科學及技術委員會,園區目",20221122,,
H0160033,財團法人國家同步輻射研究中心設置條例,"行政,國家科學及技術委員會,科學技術目",20020619,,
H0160034,財團法人國家實驗研究院設置條例,"行政,國家科學及技術委員會,科學技術目",20020619,,
H0160035,科學園區事業廢棄物再利用管理辦法,"行政,國家科學及技術委員會,園區目",20230117,,
H0160036,經濟部科學技術研究發展成果歸屬及運用辦法,"行政,經濟部,處務目",20220125,,
H0160037,政府科學技術研究發展成果歸屬及運用辦法,"行政,國家科學及技術委員會,科學技術目",20180105,,
H0160038,在中華民國專屬經濟海域或大陸礁層從事海洋科學研究許可辦法,"行政,海洋委員會,海洋資源目",20190708,,
H0160039,民間園區併入科學園區設置管理辦法,"行政,國家科學及技術委員會,園區目",20221229,,
H0160040,科技人才支援軍事勤務辦法,"行政,國家科學及技術委員會,科學技術目",20220908,,
H0160041,科學園區創業育成中心暨研究機構設立營運管理辦法,"行政,國家科學及技術委員會,園區目",20181220,,
H0160042,南部科學工業園區管理局組織條例,"廢止法規,科技部",20150610,,true
H0160043,科學園區勞工業務處理辦法,"行政,國家科學及技術委員會,園區目",20181109,,
H0160044,中部科學工業園區開發籌備處暫行組織規程,"廢止法規,行政院國家科學委員會",20070525,,true
H0160045,園區事業投資計畫管理辦法,"行政,國家科學及技術委員會,園區目",20181206,,
H0160046,科學技術研究發展採購監督管理辦法,"行政,國家科學及技術委員會,科學技術目",20200807,,
H0160047,科學園區再生資源再生利用管理辦法,"行政,國家科學及技術委員會,園區目",20221214,,
H0160048,科學工業園區水電輔導管制辦法,"廢止法規,科技部",20190321,,true
H0160049,南部科學工業園區水電輔導管制辦法,"廢止法規,科技部",20150819,,true
H0160050,行政院國家科學委員會科學專業獎章頒給辦法,"廢止法規,科技部",20141201,,true
H0160051,行政院國家科學委員會中部科學工業園區管理局處務規程,"廢止法規,行政院國家科學委員會",20140301,,true
H0160052,國家科學及技術委員會及所屬機關提供政府資訊收費標準,"行政,國家科學及技術委員會,科學技術目",20230817,,
H0160053,國家科學及技術委員會科學技術研究發展成果歸屬及運用辦法,"行政,國家科學及技術委員會,科學技術目",20230210,,
H0160054,從事研究人員兼職與技術作價投資事業管理辦法,"行政,國家科學及技術委員會,科學技術目",20180327,,
H0160055,國家科學及技術委員會及所屬機關公務人員交代條例施行細則,"行政,國家科學及技術委員會,組織目",20221102,,
H0160056,國家災害防救科技中心績效評鑑辦法,"行政,國家科學及技術委員會,科學技術目",20220927,,
H0160057,國家災害防救科技中心公有財產管理使用收益辦法,"行政,國家科學及技術委員會,科學技術目",20220927,,
H0160058,國家災害防救科技中心董事長董事與監事遴聘解聘及補聘辦法,"行政,國家科學及技術委員會,科學技術目",20220927,,
H0160059,國家災害防救科技中心董事監事主任或與該等職務相當之人違反利益迴避處置準則,"行政,國家科學及技術委員會,科學技術目",20230531,,
H0160060,國家資通安全科技中心績效評鑑辦法,"廢止法規,科技部",20160712,,true
H0160061,國家資通安全科技中心董事長董事與監事遴聘解聘及補聘辦法,"廢止法規,科技部",20160712,,true
H0160062,國家資通安全科技中心公有財產管理使用收益辦法,"廢止法規,科技部",20160712,,true
H0160063,國家資通安全科技中心董事監事利益迴避範圍及違反處置準則,"廢止法規,科技部",20160712,,true
H0160064,行政院國家科學技術發展基金推廣科學知識普及化執行辦法,"行政,國家科學及技術委員會,科學技術目",20220930,,
H0160065,國家科學及技術委員會科技專業獎章頒給辦法,"行政,國家科學及技術委員會,科學技術目",20230421,,
H0160066,我國學術或研究機構分配股票予我國創作人申請股票適用緩課所得稅作業辦法,"廢止法規,科技部",20200409,,true
H0160067,科學園區公共空間維護管理辦法,"行政,國家科學及技術委員會,園區目",20221122,,
H0160068,國家科學及技術委員會科學園區水電輔導管制辦法,"行政,國家科學及技術委員會,園區目",20221230,,
H0160069,科學園區申請變更環境影響說明書或評估書審查作業辦法,"行政,國家科學及技術委員會,園區目",20190102,,
